LocationID,SystemID,LocationName,BillingCode,ServiceDescription,RevenueCode,GrossCharge,DeidentifiedMinimumCharge,DeidentifiedMaximumCharge,DiscountedCashPrice,AETNA509,AETNAAPCNSP729,AETNABP760,AETNAILPREFERRED139,BCBSBLUECHOICEOPTIONS727,BCBSBLUECHOICEPREFERRED479,BCBSPARINDEMNITYADP505,BCBSPPO424,CIGNAALTERNATIVE668,CIGNABROAD667,CIGNAPLUSNM682,HUMANAHMO299,HUMANAPPO145,UHCCORE346,UHCHMOPPO535,ChargeCode
10,1,Advocate SOUTH SUBURBAN,86831,AB TO HLA PHENOTYPE CLASS II,302,465,,,,,,,,,,,,,,,,,,,10004891
11,1,Advocate TRINITY,86831,AB TO HLA PHENOTYPE CLASS II,302,465,,,,,,,,,,,,,,,,,,,10004891
1,1,Advocate CHRIST MEDICAL CENTER,86603,"AB, ADENOVIRUS",302,125,,,,,,,,,,,,,,,,,,,10001338
3,1,Advocate CONDELL,86603,"AB, ADENOVIRUS",302,225,,,,,,,,,,,,,,,,,,,10001338
4,1,Advocate GOOD SAMARITAN,86603,"AB, ADENOVIRUS",302,235,,,,,,,,,,,,,,,,,,,10001338
6,1,Advocate GOOD SHEPHERD,86603,"AB, ADENOVIRUS",302,140,,,,,,,,,,,,,,,,,,,10001338
13,1,Advocate ILLINOIS MASONIC,86603,"AB, ADENOVIRUS",302,135,,,,,,,,,,,,,,,,,,,10001338
8,1,Advocate LUTHERAN GENERAL,86603,"AB, ADENOVIRUS",302,130,,,,,,,,,,,,,,,,,,,10001338
9,1,Advocate SHERMAN,86603,"AB, ADENOVIRUS",302,80,,,,,,,,,,,,,,,,,,,10001338
10,1,Advocate SOUTH SUBURBAN,86603,"AB, ADENOVIRUS",302,205,,,,,,,,,,,,,,,,,,,10001338
11,1,Advocate TRINITY,86603,"AB, ADENOVIRUS",302,205,,,,,,,,,,,,,,,,,,,10001338
1,1,Advocate CHRIST MEDICAL CENTER,86800,"AB, ANTI THYROGLOBULIN",302,145,,,,,,,,,,,,,,,,,,,10001465
3,1,Advocate CONDELL,86800,"AB, ANTI THYROGLOBULIN",302,260,,,,,,,,,,,,,,,,,,,10001465
4,1,Advocate GOOD SAMARITAN,86800,"AB, ANTI THYROGLOBULIN",302,170,,,,,,,,,,,,,,,,,,,10001465
6,1,Advocate GOOD SHEPHERD,86800,"AB, ANTI THYROGLOBULIN",302,165,,,,,,,,,,,,,,,,,,,10001465
13,1,Advocate ILLINOIS MASONIC,86800,"AB, ANTI THYROGLOBULIN",302,195,,,,,,,,,,,,,,,,,,,10001465
8,1,Advocate LUTHERAN GENERAL,86800,"AB, ANTI THYROGLOBULIN",302,165,,,,,,,,,,,,,,,,,,,10001465
9,1,Advocate SHERMAN,86800,"AB, ANTI THYROGLOBULIN",302,95,,,,,,,,,,,,,,,,,,,10001465
10,1,Advocate SOUTH SUBURBAN,86800,"AB, ANTI THYROGLOBULIN",302,165,,,,,,,,,,,,,,,,,,,10001465
11,1,Advocate TRINITY,86800,"AB, ANTI THYROGLOBULIN",302,165,,,,,,,,,,,,,,,,,,,10001465
1,1,Advocate CHRIST MEDICAL CENTER,86606,"AB, ASPERGILLUS (CF)",302,140,,,,,,,,,,,,,,,,,,,10001339
3,1,Advocate CONDELL,86606,"AB, ASPERGILLUS (CF)",302,205,,,,,,,,,,,,,,,,,,,10001339
4,1,Advocate GOOD SAMARITAN,86606,"AB, ASPERGILLUS (CF)",302,165,,,,,,,,,,,,,,,,,,,10001339
6,1,Advocate GOOD SHEPHERD,86606,"AB, ASPERGILLUS (CF)",302,150,,,,,,,,,,,,,,,,,,,10001339
13,1,Advocate ILLINOIS MASONIC,86606,"AB, ASPERGILLUS (CF)",302,190,,,,,,,,,,,,,,,,,,,10001339
8,1,Advocate LUTHERAN GENERAL,86606,"AB, ASPERGILLUS (CF)",302,150,,,,,,,,,,,,,,,,,,,10001339
9,1,Advocate SHERMAN,86606,"AB, ASPERGILLUS (CF)",302,35,,,,,,,,,,,,,,,,,,,10001339
10,1,Advocate SOUTH SUBURBAN,86606,"AB, ASPERGILLUS (CF)",302,150,,,,,,,,,,,,,,,,,,,10001339
11,1,Advocate TRINITY,86606,"AB, ASPERGILLUS (CF)",302,150,,,,,,,,,,,,,,,,,,,10001339
1,1,Advocate CHRIST MEDICAL CENTER,86606,"AB, ASPERGILLUS (ID)",302,140,,,,,,,,,,,,,,,,,,,10001340
3,1,Advocate CONDELL,86606,"AB, ASPERGILLUS (ID)",302,205,,,,,,,,,,,,,,,,,,,10001340
4,1,Advocate GOOD SAMARITAN,86606,"AB, ASPERGILLUS (ID)",302,165,,,,,,,,,,,,,,,,,,,10001340
6,1,Advocate GOOD SHEPHERD,86606,"AB, ASPERGILLUS (ID)",302,150,,,,,,,,,,,,,,,,,,,10001340
13,1,Advocate ILLINOIS MASONIC,86606,"AB, ASPERGILLUS (ID)",302,190,,,,,,,,,,,,,,,,,,,10001340
8,1,Advocate LUTHERAN GENERAL,86606,"AB, ASPERGILLUS (ID)",302,150,,,,,,,,,,,,,,,,,,,10001340
9,1,Advocate SHERMAN,86606,"AB, ASPERGILLUS (ID)",302,35,,,,,,,,,,,,,,,,,,,10001340
10,1,Advocate SOUTH SUBURBAN,86606,"AB, ASPERGILLUS (ID)",302,150,,,,,,,,,,,,,,,,,,,10001340
11,1,Advocate TRINITY,86606,"AB, ASPERGILLUS (ID)",302,150,,,,,,,,,,,,,,,,,,,10001340
1,1,Advocate CHRIST MEDICAL CENTER,86317,"AB, ASPERGILLUS QUANTITATIVE",302,170,,,,,,,,,,,,,,,,,,,10006947
3,1,Advocate CONDELL,86317,"AB, ASPERGILLUS QUANTITATIVE",302,245,,,,,,,,,,,,,,,,,,,10006947
4,1,Advocate GOOD SAMARITAN,86317,"AB, ASPERGILLUS QUANTITATIVE",302,195,,,,,,,,,,,,,,,,,,,10006947
6,1,Advocate GOOD SHEPHERD,86317,"AB, ASPERGILLUS QUANTITATIVE",302,150,,,,,,,,,,,,,,,,,,,10006947
13,1,Advocate ILLINOIS MASONIC,86317,"AB, ASPERGILLUS QUANTITATIVE",302,150,,,,,,,,,,,,,,,,,,,10006947
8,1,Advocate LUTHERAN GENERAL,86317,"AB, ASPERGILLUS QUANTITATIVE",302,165,,,,,,,,,,,,,,,,,,,10006947
9,1,Advocate SHERMAN,86317,"AB, ASPERGILLUS QUANTITATIVE",302,165,,,,,,,,,,,,,,,,,,,10006947
10,1,Advocate SOUTH SUBURBAN,86317,"AB, ASPERGILLUS QUANTITATIVE",302,165,,,,,,,,,,,,,,,,,,,10006947
11,1,Advocate TRINITY,86317,"AB, ASPERGILLUS QUANTITATIVE",302,165,,,,,,,,,,,,,,,,,,,10006947
1,1,Advocate CHRIST MEDICAL CENTER,86753,"AB, BABESIA MICROTI",302,115,,,,,,,,,,,,,,,,,,,10006119
3,1,Advocate CONDELL,86753,"AB, BABESIA MICROTI",302,210,,,,,,,,,,,,,,,,,,,10006119
4,1,Advocate GOOD SAMARITAN,86753,"AB, BABESIA MICROTI",302,95,,,,,,,,,,,,,,,,,,,10006119
6,1,Advocate GOOD SHEPHERD,86753,"AB, BABESIA MICROTI",302,135,,,,,,,,,,,,,,,,,,,10006119
13,1,Advocate ILLINOIS MASONIC,86753,"AB, BABESIA MICROTI",302,140,,,,,,,,,,,,,,,,,,,10006119
8,1,Advocate LUTHERAN GENERAL,86753,"AB, BABESIA MICROTI",302,190,,,,,,,,,,,,,,,,,,,10006119
9,1,Advocate SHERMAN,86753,"AB, BABESIA MICROTI",302,55,,,,,,,,,,,,,,,,,,,10006119
10,1,Advocate SOUTH SUBURBAN,86753,"AB, BABESIA MICROTI",302,115,,,,,,,,,,,,,,,,,,,10006119
11,1,Advocate TRINITY,86753,"AB, BABESIA MICROTI",302,115,,,,,,,,,,,,,,,,,,,10006119
1,1,Advocate CHRIST MEDICAL CENTER,86611,"AB, BARTONELLA",302,95,,,,,,,,,,,,,,,,,,,10001342
3,1,Advocate CONDELL,86611,"AB, BARTONELLA",302,170,,,,,,,,,,,,,,,,,,,10001342
4,1,Advocate GOOD SAMARITAN,86611,"AB, BARTONELLA",302,110,,,,,,,,,,,,,,,,,,,10001342
6,1,Advocate GOOD SHEPHERD,86611,"AB, BARTONELLA",302,105,,,,,,,,,,,,,,,,,,,10001342
13,1,Advocate ILLINOIS MASONIC,86611,"AB, BARTONELLA",302,105,,,,,,,,,,,,,,,,,,,10001342
8,1,Advocate LUTHERAN GENERAL,86611,"AB, BARTONELLA",302,105,,,,,,,,,,,,,,,,,,,10001342
9,1,Advocate SHERMAN,86611,"AB, BARTONELLA",302,85,,,,,,,,,,,,,,,,,,,10001342
10,1,Advocate SOUTH SUBURBAN,86611,"AB, BARTONELLA",302,175,,,,,,,,,,,,,,,,,,,10001342
11,1,Advocate TRINITY,86611,"AB, BARTONELLA",302,175,,,,,,,,,,,,,,,,,,,10001342
1,1,Advocate CHRIST MEDICAL CENTER,86612,"AB, BLASTOMYCES (CF)",302,120,,,,,,,,,,,,,,,,,,,10001343
3,1,Advocate CONDELL,86612,"AB, BLASTOMYCES (CF)",302,225,,,,,,,,,,,,,,,,,,,10001343
4,1,Advocate GOOD SAMARITAN,86612,"AB, BLASTOMYCES (CF)",302,135,,,,,,,,,,,,,,,,,,,10001343
6,1,Advocate GOOD SHEPHERD,86612,"AB, BLASTOMYCES (CF)",302,130,,,,,,,,,,,,,,,,,,,10001343
13,1,Advocate ILLINOIS MASONIC,86612,"AB, BLASTOMYCES (CF)",302,165,,,,,,,,,,,,,,,,,,,10001343
8,1,Advocate LUTHERAN GENERAL,86612,"AB, BLASTOMYCES (CF)",302,130,,,,,,,,,,,,,,,,,,,10001343
9,1,Advocate SHERMAN,86612,"AB, BLASTOMYCES (CF)",302,40,,,,,,,,,,,,,,,,,,,10001343
10,1,Advocate SOUTH SUBURBAN,86612,"AB, BLASTOMYCES (CF)",302,155,,,,,,,,,,,,,,,,,,,10001343
11,1,Advocate TRINITY,86612,"AB, BLASTOMYCES (CF)",302,155,,,,,,,,,,,,,,,,,,,10001343
1,1,Advocate CHRIST MEDICAL CENTER,86612,"AB, BLASTOMYCES (ID)",302,120,,,,,,,,,,,,,,,,,,,10001344
3,1,Advocate CONDELL,86612,"AB, BLASTOMYCES (ID)",302,225,,,,,,,,,,,,,,,,,,,10001344
4,1,Advocate GOOD SAMARITAN,86612,"AB, BLASTOMYCES (ID)",302,135,,,,,,,,,,,,,,,,,,,10001344
6,1,Advocate GOOD SHEPHERD,86612,"AB, BLASTOMYCES (ID)",302,130,,,,,,,,,,,,,,,,,,,10001344
13,1,Advocate ILLINOIS MASONIC,86612,"AB, BLASTOMYCES (ID)",302,165,,,,,,,,,,,,,,,,,,,10001344
8,1,Advocate LUTHERAN GENERAL,86612,"AB, BLASTOMYCES (ID)",302,130,,,,,,,,,,,,,,,,,,,10001344
9,1,Advocate SHERMAN,86612,"AB, BLASTOMYCES (ID)",302,40,,,,,,,,,,,,,,,,,,,10001344
10,1,Advocate SOUTH SUBURBAN,86612,"AB, BLASTOMYCES (ID)",302,155,,,,,,,,,,,,,,,,,,,10001344
11,1,Advocate TRINITY,86612,"AB, BLASTOMYCES (ID)",302,155,,,,,,,,,,,,,,,,,,,10001344
1,1,Advocate CHRIST MEDICAL CENTER,86615,"AB, BORDETELLA IGA",302,120,,,,,,,,,,,,,,,,,,,10001345
3,1,Advocate CONDELL,86615,"AB, BORDETELLA IGA",302,235,,,,,,,,,,,,,,,,,,,10001345
4,1,Advocate GOOD SAMARITAN,86615,"AB, BORDETELLA IGA",302,140,,,,,,,,,,,,,,,,,,,10001345
6,1,Advocate GOOD SHEPHERD,86615,"AB, BORDETELLA IGA",302,135,,,,,,,,,,,,,,,,,,,10001345
13,1,Advocate ILLINOIS MASONIC,86615,"AB, BORDETELLA IGA",302,140,,,,,,,,,,,,,,,,,,,10001345
8,1,Advocate LUTHERAN GENERAL,86615,"AB, BORDETELLA IGA",302,285,,,,,,,,,,,,,,,,,,,10001345
9,1,Advocate SHERMAN,86615,"AB, BORDETELLA IGA",302,110,,,,,,,,,,,,,,,,,,,10001345
10,1,Advocate SOUTH SUBURBAN,86615,"AB, BORDETELLA IGA",302,135,,,,,,,,,,,,,,,,,,,10001345
11,1,Advocate TRINITY,86615,"AB, BORDETELLA IGA",302,135,,,,,,,,,,,,,,,,,,,10001345
1,1,Advocate CHRIST MEDICAL CENTER,86615,"AB, BORDETELLA IGG",302,120,,,,,,,,,,,,,,,,,,,10001346
3,1,Advocate CONDELL,86615,"AB, BORDETELLA IGG",302,235,,,,,,,,,,,,,,,,,,,10001346
4,1,Advocate GOOD SAMARITAN,86615,"AB, BORDETELLA IGG",302,140,,,,,,,,,,,,,,,,,,,10001346
6,1,Advocate GOOD SHEPHERD,86615,"AB, BORDETELLA IGG",302,135,,,,,,,,,,,,,,,,,,,10001346
13,1,Advocate ILLINOIS MASONIC,86615,"AB, BORDETELLA IGG",302,140,,,,,,,,,,,,,,,,,,,10001346
8,1,Advocate LUTHERAN GENERAL,86615,"AB, BORDETELLA IGG",302,285,,,,,,,,,,,,,,,,,,,10001346
9,1,Advocate SHERMAN,86615,"AB, BORDETELLA IGG",302,110,,,,,,,,,,,,,,,,,,,10001346
10,1,Advocate SOUTH SUBURBAN,86615,"AB, BORDETELLA IGG",302,135,,,,,,,,,,,,,,,,,,,10001346
11,1,Advocate TRINITY,86615,"AB, BORDETELLA IGG",302,135,,,,,,,,,,,,,,,,,,,10001346
1,1,Advocate CHRIST MEDICAL CENTER,86615,"AB, BORDETELLA IGM",302,120,,,,,,,,,,,,,,,,,,,10001347
3,1,Advocate CONDELL,86615,"AB, BORDETELLA IGM",302,235,,,,,,,,,,,,,,,,,,,10001347
4,1,Advocate GOOD SAMARITAN,86615,"AB, BORDETELLA IGM",302,140,,,,,,,,,,,,,,,,,,,10001347
6,1,Advocate GOOD SHEPHERD,86615,"AB, BORDETELLA IGM",302,135,,,,,,,,,,,,,,,,,,,10001347
13,1,Advocate ILLINOIS MASONIC,86615,"AB, BORDETELLA IGM",302,140,,,,,,,,,,,,,,,,,,,10001347
8,1,Advocate LUTHERAN GENERAL,86615,"AB, BORDETELLA IGM",302,285,,,,,,,,,,,,,,,,,,,10001347
9,1,Advocate SHERMAN,86615,"AB, BORDETELLA IGM",302,110,,,,,,,,,,,,,,,,,,,10001347
10,1,Advocate SOUTH SUBURBAN,86615,"AB, BORDETELLA IGM",302,135,,,,,,,,,,,,,,,,,,,10001347
11,1,Advocate TRINITY,86615,"AB, BORDETELLA IGM",302,135,,,,,,,,,,,,,,,,,,,10001347
1,1,Advocate CHRIST MEDICAL CENTER,86622,"AB, BRUCELLA",302,85,,,,,,,,,,,,,,,,,,,10001351
3,1,Advocate CONDELL,86622,"AB, BRUCELLA",302,175,,,,,,,,,,,,,,,,,,,10001351
4,1,Advocate GOOD SAMARITAN,86622,"AB, BRUCELLA",302,95,,,,,,,,,,,,,,,,,,,10001351
6,1,Advocate GOOD SHEPHERD,86622,"AB, BRUCELLA",302,100,,,,,,,,,,,,,,,,,,,10001351
13,1,Advocate ILLINOIS MASONIC,86622,"AB, BRUCELLA",302,155,,,,,,,,,,,,,,,,,,,10001351
8,1,Advocate LUTHERAN GENERAL,86622,"AB, BRUCELLA",302,125,,,,,,,,,,,,,,,,,,,10001351
9,1,Advocate SHERMAN,86622,"AB, BRUCELLA",302,35,,,,,,,,,,,,,,,,,,,10001351
10,1,Advocate SOUTH SUBURBAN,86622,"AB, BRUCELLA",302,195,,,,,,,,,,,,,,,,,,,10001351
11,1,Advocate TRINITY,86622,"AB, BRUCELLA",302,195,,,,,,,,,,,,,,,,,,,10001351
1,1,Advocate CHRIST MEDICAL CENTER,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,110,,,,,,,,,,,,,,,,,,,10005156
3,1,Advocate CONDELL,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,225,,,,,,,,,,,,,,,,,,,10005156
4,1,Advocate GOOD SAMARITAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,125,,,,,,,,,,,,,,,,,,,10005156
6,1,Advocate GOOD SHEPHERD,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,120,,,,,,,,,,,,,,,,,,,10005156
13,1,Advocate ILLINOIS MASONIC,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,125,,,,,,,,,,,,,,,,,,,10005156
8,1,Advocate LUTHERAN GENERAL,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,120,,,,,,,,,,,,,,,,,,,10005156
9,1,Advocate SHERMAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,45,,,,,,,,,,,,,,,,,,,10005156
10,1,Advocate SOUTH SUBURBAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,120,,,,,,,,,,,,,,,,,,,10005156
11,1,Advocate TRINITY,86631,"AB, CHLAMYDIA PNEUMONIAE IGA",302,120,,,,,,,,,,,,,,,,,,,10005156
1,1,Advocate CHRIST MEDICAL CENTER,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,110,,,,,,,,,,,,,,,,,,,10001353
3,1,Advocate CONDELL,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,225,,,,,,,,,,,,,,,,,,,10001353
4,1,Advocate GOOD SAMARITAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,125,,,,,,,,,,,,,,,,,,,10001353
6,1,Advocate GOOD SHEPHERD,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,120,,,,,,,,,,,,,,,,,,,10001353
13,1,Advocate ILLINOIS MASONIC,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,125,,,,,,,,,,,,,,,,,,,10001353
8,1,Advocate LUTHERAN GENERAL,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,120,,,,,,,,,,,,,,,,,,,10001353
9,1,Advocate SHERMAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,45,,,,,,,,,,,,,,,,,,,10001353
10,1,Advocate SOUTH SUBURBAN,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,120,,,,,,,,,,,,,,,,,,,10001353
11,1,Advocate TRINITY,86631,"AB, CHLAMYDIA PNEUMONIAE IGG",302,120,,,,,,,,,,,,,,,,,,,10001353
1,1,Advocate CHRIST MEDICAL CENTER,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,120,,,,,,,,,,,,,,,,,,,10001356
3,1,Advocate CONDELL,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,185,,,,,,,,,,,,,,,,,,,10001356
4,1,Advocate GOOD SAMARITAN,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,135,,,,,,,,,,,,,,,,,,,10001356
6,1,Advocate GOOD SHEPHERD,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,150,,,,,,,,,,,,,,,,,,,10001356
13,1,Advocate ILLINOIS MASONIC,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,135,,,,,,,,,,,,,,,,,,,10001356
8,1,Advocate LUTHERAN GENERAL,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,130,,,,,,,,,,,,,,,,,,,10001356
9,1,Advocate SHERMAN,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,45,,,,,,,,,,,,,,,,,,,10001356
10,1,Advocate SOUTH SUBURBAN,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,130,,,,,,,,,,,,,,,,,,,10001356
11,1,Advocate TRINITY,86632,"AB, CHLAMYDIA PNEUMONIAE IGM",302,130,,,,,,,,,,,,,,,,,,,10001356
1,1,Advocate CHRIST MEDICAL CENTER,86631,"AB, CHLAMYDIA PSITTACI IGG",302,110,,,,,,,,,,,,,,,,,,,10001354
3,1,Advocate CONDELL,86631,"AB, CHLAMYDIA PSITTACI IGG",302,225,,,,,,,,,,,,,,,,,,,10001354
4,1,Advocate GOOD SAMARITAN,86631,"AB, CHLAMYDIA PSITTACI IGG",302,125,,,,,,,,,,,,,,,,,,,10001354
6,1,Advocate GOOD SHEPHERD,86631,"AB, CHLAMYDIA PSITTACI IGG",302,120,,,,,,,,,,,,,,,,,,,10001354
13,1,Advocate ILLINOIS MASONIC,86631,"AB, CHLAMYDIA PSITTACI IGG",302,125,,,,,,,,,,,,,,,,,,,10001354
8,1,Advocate LUTHERAN GENERAL,86631,"AB, CHLAMYDIA PSITTACI IGG",302,120,,,,,,,,,,,,,,,,,,,10001354
9,1,Advocate SHERMAN,86631,"AB, CHLAMYDIA PSITTACI IGG",302,45,,,,,,,,,,,,,,,,,,,10001354
10,1,Advocate SOUTH SUBURBAN,86631,"AB, CHLAMYDIA PSITTACI IGG",302,120,,,,,,,,,,,,,,,,,,,10001354
11,1,Advocate TRINITY,86631,"AB, CHLAMYDIA PSITTACI IGG",302,120,,,,,,,,,,,,,,,,,,,10001354
1,1,Advocate CHRIST MEDICAL CENTER,86632,"AB, CHLAMYDIA PSITTACI IGM",302,120,,,,,,,,,,,,,,,,,,,10001357
3,1,Advocate CONDELL,86632,"AB, CHLAMYDIA PSITTACI IGM",302,185,,,,,,,,,,,,,,,,,,,10001357
4,1,Advocate GOOD SAMARITAN,86632,"AB, CHLAMYDIA PSITTACI IGM",302,135,,,,,,,,,,,,,,,,,,,10001357
6,1,Advocate GOOD SHEPHERD,86632,"AB, CHLAMYDIA PSITTACI IGM",302,150,,,,,,,,,,,,,,,,,,,10001357
13,1,Advocate ILLINOIS MASONIC,86632,"AB, CHLAMYDIA PSITTACI IGM",302,135,,,,,,,,,,,,,,,,,,,10001357
8,1,Advocate LUTHERAN GENERAL,86632,"AB, CHLAMYDIA PSITTACI IGM",302,130,,,,,,,,,,,,,,,,,,,10001357
9,1,Advocate SHERMAN,86632,"AB, CHLAMYDIA PSITTACI IGM",302,45,,,,,,,,,,,,,,,,,,,10001357
10,1,Advocate SOUTH SUBURBAN,86632,"AB, CHLAMYDIA PSITTACI IGM",302,130,,,,,,,,,,,,,,,,,,,10001357
11,1,Advocate TRINITY,86632,"AB, CHLAMYDIA PSITTACI IGM",302,130,,,,,,,,,,,,,,,,,,,10001357
1,1,Advocate CHRIST MEDICAL CENTER,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,110,,,,,,,,,,,,,,,,,,,10001355
3,1,Advocate CONDELL,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,225,,,,,,,,,,,,,,,,,,,10001355
4,1,Advocate GOOD SAMARITAN,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,125,,,,,,,,,,,,,,,,,,,10001355
6,1,Advocate GOOD SHEPHERD,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,120,,,,,,,,,,,,,,,,,,,10001355
13,1,Advocate ILLINOIS MASONIC,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,125,,,,,,,,,,,,,,,,,,,10001355
8,1,Advocate LUTHERAN GENERAL,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,120,,,,,,,,,,,,,,,,,,,10001355
9,1,Advocate SHERMAN,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,45,,,,,,,,,,,,,,,,,,,10001355
10,1,Advocate SOUTH SUBURBAN,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,120,,,,,,,,,,,,,,,,,,,10001355
11,1,Advocate TRINITY,86631,"AB, CHLAMYDIA TRACHOMATIS IGG",302,120,,,,,,,,,,,,,,,,,,,10001355
1,1,Advocate CHRIST MEDICAL CENTER,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,120,,,,,,,,,,,,,,,,,,,10001358
3,1,Advocate CONDELL,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,185,,,,,,,,,,,,,,,,,,,10001358
4,1,Advocate GOOD SAMARITAN,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,135,,,,,,,,,,,,,,,,,,,10001358
6,1,Advocate GOOD SHEPHERD,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,150,,,,,,,,,,,,,,,,,,,10001358
13,1,Advocate ILLINOIS MASONIC,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,135,,,,,,,,,,,,,,,,,,,10001358
8,1,Advocate LUTHERAN GENERAL,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,130,,,,,,,,,,,,,,,,,,,10001358
9,1,Advocate SHERMAN,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,45,,,,,,,,,,,,,,,,,,,10001358
10,1,Advocate SOUTH SUBURBAN,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,130,,,,,,,,,,,,,,,,,,,10001358
11,1,Advocate TRINITY,86632,"AB, CHLAMYDIA TRACHOMATIS IGM",302,130,,,,,,,,,,,,,,,,,,,10001358
1,1,Advocate CHRIST MEDICAL CENTER,86635,"AB, COCCIDIOIDES",302,130,,,,,,,,,,,,,,,,,,,10001359
3,1,Advocate CONDELL,86635,"AB, COCCIDIOIDES",302,195,,,,,,,,,,,,,,,,,,,10001359
4,1,Advocate GOOD SAMARITAN,86635,"AB, COCCIDIOIDES",302,125,,,,,,,,,,,,,,,,,,,10001359
6,1,Advocate GOOD SHEPHERD,86635,"AB, COCCIDIOIDES",302,120,,,,,,,,,,,,,,,,,,,10001359
13,1,Advocate ILLINOIS MASONIC,86635,"AB, COCCIDIOIDES",302,125,,,,,,,,,,,,,,,,,,,10001359
8,1,Advocate LUTHERAN GENERAL,86635,"AB, COCCIDIOIDES",302,120,,,,,,,,,,,,,,,,,,,10001359
9,1,Advocate SHERMAN,86635,"AB, COCCIDIOIDES",302,40,,,,,,,,,,,,,,,,,,,10001359
10,1,Advocate SOUTH SUBURBAN,86635,"AB, COCCIDIOIDES",302,120,,,,,,,,,,,,,,,,,,,10001359
11,1,Advocate TRINITY,86635,"AB, COCCIDIOIDES",302,120,,,,,,,,,,,,,,,,,,,10001359
1,1,Advocate CHRIST MEDICAL CENTER,86658,"AB, COXSACKIE A9 VIRUS",302,120,,,,,,,,,,,,,,,,,,,10001364
3,1,Advocate CONDELL,86658,"AB, COXSACKIE A9 VIRUS",302,235,,,,,,,,,,,,,,,,,,,10001364
4,1,Advocate GOOD SAMARITAN,86658,"AB, COXSACKIE A9 VIRUS",302,140,,,,,,,,,,,,,,,,,,,10001364
6,1,Advocate GOOD SHEPHERD,86658,"AB, COXSACKIE A9 VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001364
13,1,Advocate ILLINOIS MASONIC,86658,"AB, COXSACKIE A9 VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001364
8,1,Advocate LUTHERAN GENERAL,86658,"AB, COXSACKIE A9 VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001364
9,1,Advocate SHERMAN,86658,"AB, COXSACKIE A9 VIRUS",302,270,,,,,,,,,,,,,,,,,,,10001364
10,1,Advocate SOUTH SUBURBAN,86658,"AB, COXSACKIE A9 VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001364
11,1,Advocate TRINITY,86658,"AB, COXSACKIE A9 VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001364
1,1,Advocate CHRIST MEDICAL CENTER,86658,"AB, COXSACKIE B VIRUS",302,120,,,,,,,,,,,,,,,,,,,10001365
3,1,Advocate CONDELL,86658,"AB, COXSACKIE B VIRUS",302,235,,,,,,,,,,,,,,,,,,,10001365
4,1,Advocate GOOD SAMARITAN,86658,"AB, COXSACKIE B VIRUS",302,140,,,,,,,,,,,,,,,,,,,10001365
6,1,Advocate GOOD SHEPHERD,86658,"AB, COXSACKIE B VIRUS",302,130,,,,,,,,,,,,,,,,,,,10001365
