LocationID,SystemID,LocationName,BillingCode,ServiceDescription,GrossCharge,DeidentifiedMaximumCharge,DeidentifiedMinimumCharge,DerivedContractedRate,DiscountedCashPrice,AetnaBetterHealthMedicaidHMO,AetnaCommercialHMOPOS,AetnaCommercialPPOOpenAccess,AetnaMedicaidHMO,AetnaMedicareAdvantageHMO,AetnaMedicareMedicareAdvantageHMO,AmbetterMedicaidHMO,BCBSCommercialHMOPOS,BlueCrossBlueShieldCommercialHMOPOS,BlueCrossBlueShieldCommercialPPOOpenAccess,BlueCrossBlueShieldIPACommercialHMOPOS,BlueCrossBlueShieldMedicaidMedicaidHMO,BlueCrossBlueShieldMedicareMedicareAdvantageHMO,CignaCommercialHMOPOS,CignaCommercialPPOOpenAccess,CignaMedicareAdvantageHMO,CountyCareMedicaidHMO,GEHACommercialHMOPOS,GenericCommercialother,HumanaCommercialHMOPOS,HumanaCommercialHMOPOS2nd,HumanaCommercialPPOOpenAccess,HumanaMedicareMedicareAdvantageHMO,IllinicareMedicaidHMO,MedicaidHMOOutofState,MedicaidMedicaid,MedicareAdvantageHMO,MedicareMedicare,MeridianMedicaidHMO,MolinaMedicaidHMO,OptumCommercialPPOOpenAccess,PhysiciansMutualCommercialother,TricareCommercialHMOPOS,Type,UHCCommercialother,UMRCommercialPPOOpenAccess,UMRCommercialPPOOpenAccess2nd,UnitedHealhCareCommercialOther,UnitedHealthCareCommercialHMOPOS,UnitedHealthCareCommercialPPOOpenAccess,UnitedHealthCareMedicaidMedicaidHMO,UnitedHealthCareMedicaidMedicaidHMO2nd,UnitedHealthCareMedicareAdvantageHMO,UnitedHealthCareMedicareMedicareAdvantageHMO,WellcareMedicareMedicareAdvantageHMO,WorkersComp
14,2,Gottlieb Memorial Hospital,15830,REMOVAL OF EXTRA SKIN AND TISSUE OF ABDOMEN,1648,6200,6200,6200,444.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,6200,,,,,,
14,2,Gottlieb Memorial Hospital,15847,EXTENSIVE REMOVAL OF EXTRA SKIN AND TISSUE OF ABDOMEN,1648,0,0,0,444.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,16000,FIRST DEGREE BURN TREATMENT,309,0,0,0,83.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,16020,"DRESSING CHANGE OR REMOVAL OF BURN TISSUE, LESS THAN 5% OF TOTAL BODY SURFACE",599.39,600.5,81.54,255.66,161.84,,,,,,,,,,,,84.93,,,,,,,,,,,,,,,,600.5,,81.54,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,16025,"DRESSING CHANGE OR REMOVAL OF BURN TISSUE, 5-10% OF TOTAL BODY SURFACE",639.5,191.6,191.6,191.6,172.67,,,,,,,,,,,,,,,,,,,,,,,191.6,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,17110,"DESTRUCTION OF SKIN GROWTH, 1-14 GROWTHS",2206,0,0,0,595.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,17250,APPLICATION OF CHEMICAL TO STOP TISSUE REGROWTH IN WOUND,505,505,61.29,229.7,136.35,,,,,,,,,,186.38,61.29,219.95,,,,,,,,,,,192.81,,,,,505,219.95,219.95,,,,Outpatient,,,,,,232.3,,,,,,
14,2,Gottlieb Memorial Hospital,17999,"OTHER PROCEDURE ON SKIN, MUCOUS MEMBRANE, AND TISSUE",2957,0,0,0,798.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19000,"ASPIRATION OF CYST OF BREAST, FIRST CYST",1236.2,1928,654.76,1291.38,333.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,,,,,,Outpatient,,,,,,,,,,654.76,,
14,2,Gottlieb Memorial Hospital,19081,"BIOPSY OF BREAST AND PLACEMENT OF LOCATING DEVICE USING X-RAY WITH NEEDLE, FIRST GROWTH",2913.89,2566,884.3,1465.77,786.75,,,,,,,,,,1465.1,,884.3,,,,,,,,,,,1514.49,,,,,2566,,884.3,,,,Outpatient,,,,,,1480.44,,,,,,
14,2,Gottlieb Memorial Hospital,19082,"BIOPSY OF BREAST AND PLACEMENT OF LOCATING DEVICE USING X-RAY WITH NEEDLE, EACH ADDITIONAL GROWTH",2140.67,2391,2391,2391,577.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19083,"BIOPSY OF BREAST AND PLACEMENT OF LOCATING DEVICE USING ULTRASOUND, FIRST GROWTH",2721.95,2680.76,884.3,1598.37,734.93,,,,,,,,,,1455.58,,884.3,,,2680.76,,,,,,,,1514.49,,,,,2589.24,1554.46,884.3,,,,Outpatient,,,,,,1459.67,,,,1480.44,1480.44,
14,2,Gottlieb Memorial Hospital,19084,"BIOPSY OF BREAST AND PLACEMENT OF LOCATING DEVICE USING ULTRASOUND, EACH ADDITIONAL GROWTH",2123.77,2030,244.13,961.29,573.42,,,,,,,,,,609.74,,,,,,,,,,,,,,,,,,2030,,,,,,Outpatient,,,,,,244.13,,,,,,
14,2,Gottlieb Memorial Hospital,19085,"BIOPSY OF BREAST AND PLACEMENT OF LOCATING DEVICE USING MRI, FIRST GROWTH",2627.01,3031.01,1521,2276.01,709.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.01,,,,,,Outpatient,,,,,,1521,,,,,,
14,2,Gottlieb Memorial Hospital,19120,"REMOVAL OF GROWTH AND TISSUE OF BREAST, DUCT, OR NIPPLE",3891.6,3383.99,884.3,2271.26,1050.73,,,,,,,,,,,,884.3,,,,,,,,,,,3383.99,,,,,,,,,,,Outpatient,,,,,,2545.5,,,,,,
14,2,Gottlieb Memorial Hospital,19125,"REMOVAL OF GROWTH OF BREAST IDENTIFIED BY X-RAY MARKER, FIRST GROWTH",3850,3322.52,3322.52,3322.52,1039.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.52,,,Outpatient,,,,,,3322.52,,,,,,
14,2,Gottlieb Memorial Hospital,19281,"PLACEMENT OF LOCATING DEVICE IN BREAST USING IMAGING GUIDANCE, FIRST GROWTH",945.36,700.5,700.5,700.5,255.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.5,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19282,"PLACEMENT OF LOCATING DEVICE IN BREAST USING IMAGING GUIDANCE, EACH ADDITIONAL GROWTH",493,0,0,0,133.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19285,"PLACEMENT OF LOCATING DEVICE IN BREAST USING ULTRASOUND GUIDANCE, FIRST GROWTH",720.6,667,244.5,455.75,194.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,,,,,,Outpatient,,,,,,244.5,,,,,,
14,2,Gottlieb Memorial Hospital,19301,PARTIAL REMOVAL OF BREAST,2266.09,6114.17,2024.47,3783.05,611.84,,,,2024.47,,,,,,,,,,,,,,,,,,,,,,,,3210.5,,,,,,Outpatient,,,,,,,,,,,6114.17,
14,2,Gottlieb Memorial Hospital,19303,SIMPLE COMPLETE REMOVAL OF BREAST,2533.65,5904.54,2256.11,4525.35,684.09,,,,,,,,,,,,5415.41,,,,,,,,,,,5904.54,,,,,2256.11,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19307,REMOVAL OF BREAST AND UNDERARM LYMPH NODES,8377.83,7396,5904.54,6650.27,2262.01,,,,,,,,,,,,,,,,,,,,,,,5904.54,,,,,7396,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19318,BREAST REDUCTION,7021,0,0,0,1895.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19330,REMOVAL OF RUPTURED BREAST IMPLANT AND IMPLANT MATERIAL,3589,0,0,0,969.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,19342,PLACEMENT OF IMPLANT ON SEPARATE DAY OF BREAST RECONSTRUCTION,3589,0,0,0,969.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20103,EXPLORATION OF WOUND OF ARM OR LEG,2028.01,355.44,355.44,355.44,547.56,,,,,,,,,,,,355.44,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20206,NEEDLE BIOPSY OF MUSCLE,1496,0,0,0,403.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20220,BIOPSY OF BONE USING NEEDLE OR TROCAR,2984,0,0,0,805.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20240,BIOPSY OF SURFACE BONE,1884.83,2494.78,2320.15,2407.47,508.9,,,,,,,,,,,,2320.15,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,2494.78,,,,,,
14,2,Gottlieb Memorial Hospital,20520,REMOVAL OF FOREIGN BODY IN MUSCLE OR TENDON,4554,462.29,462.29,462.29,1229.58,,,,462.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20525,COMPLICATED REMOVAL OF FOREIGN BODY IN DEEP MUSCLE OR TENDON,2641,0,0,0,713.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20552,"INJECTION OF TRIGGER POINTS, 1-2 MUSCLES",704,0,0,0,190.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20553,"INJECTION OF TRIGGER POINTS, 3 OR MORE MUSCLES",990,0,0,0,267.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20600,ASPIRATION AND/OR INJECTION OF FLUID FROM SMALL JOINT,575,0,0,0,155.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20605,ASPIRATION AND/OR INJECTION OF FLUID FROM MEDIUM JOINT,1413,272.05,232.21,252.13,381.51,,,,,,,,,,272.05,,,,,,,232.21,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20610,ASPIRATION AND/OR INJECTION OF FLUID FROM LARGE JOINT,1334.2,1358,232.21,414.95,360.23,,,,,,,,,,270.25,,255.66,,,469.99,,232.21,,,,,,325.83,,,,,1358,288.65,232.21,,,,Outpatient,,,,,,575,,,,274.9,281.78,
14,2,Gottlieb Memorial Hospital,20611,ASPIRATION AND/OR INJECTION OF FLUID LARGE JOINT USING ULTRASOUND GUIDANCE,1461,288.65,288.65,288.65,394.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,288.65,
14,2,Gottlieb Memorial Hospital,20680,REMOVAL OF DEEP IMPLANT FROM BONE,3721.91,5573.08,924.57,2380.75,1004.92,,,,924.57,,,,,,2194,,2320.15,,,,,,,5573.08,,,,,,,,,3073.98,,924.57,,,,Outpatient,,,,,,1654.88,,,,,,
14,2,Gottlieb Memorial Hospital,20690,PLACEMENT OF SINGLE DIRECTION EXTERNAL BONE STABILIZING DEVICE TO ARM OR LEG,2235.75,6590.49,6590.49,6590.49,603.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,6590.49,,,,,,
14,2,Gottlieb Memorial Hospital,20692,PLACEMENT OF MULTIPLE DIRECTION EXTERNAL BONE STABILIZING DEVICE TO ARM OR LEG,2546.16,17250.9,2194,8238.63,687.46,,,,,,,,,,2194,,,,,,,,,,,,,17250.9,,,,,2398.83,6048.7,,12906.86,,,Outpatient,,,,,,3897,,,,12974.11,,
14,2,Gottlieb Memorial Hospital,20693,REVISION OF EXTERNAL BONE STABILIZING DEVICE UNDER ANESTHESIA,3951.44,638.48,638.48,638.48,1066.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.48,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20694,REMOVAL OF EXTERNAL BONE STABILIZING DEVICE UNDER ANESTHESIA,2783.65,2767.56,638.48,1371.8,751.59,,,,1276.95,,,,,,1450.33,,638.48,,,1291.48,,638.48,,,,,,1486.05,,,,,2767.56,1276.95,1276.95,,,,Outpatient,,,,,,1521,,,,1465.53,,
14,2,Gottlieb Memorial Hospital,20703,REMOVAL OF DRUG-DELIVERY DEVICES FROM MARROW CAVITY OF BONE,2573.2,0,0,0,694.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20900,HARVEST OF GRAFT FROM SMALL BONE,2852.65,1032.04,1032.04,1032.04,770.22,,,,,,,,,,,,1032.04,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,20902,HARVEST OF GRAFT FROM LARGE BONE,2639.29,2944.52,1472.26,2208.39,712.61,,,,1472.26,,,,,,,,,,,,,,,,,,,,,,,,,,2944.52,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21011,"REMOVAL OF GROWTH UNDER SKIN OF FACE OR SCALP, LESS THAN 2.0 CM",3386,3386,3386,3386,914.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3386,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21012,"REMOVAL OF GROWTH UNDER SKIN OF FACE OR SCALP, 2.0 CM OR MORE",2018.46,2234.16,2234.16,2234.16,544.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.16,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21299,"OTHER PROCEDURE ON SKULL, FACE, AND UPPER JAW BONES",4540,0,0,0,1225.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21320,CLOSED TREATMENT OF BROKEN NOSE BONE WITH PLACEMENT OF STABILIZING DEVICE,5968,0,0,0,1611.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21480,CLOSED TREATMENT OF DISLOCATED JAW JOINT,359,214.62,214.62,214.62,96.93,,,,,,,,,,214.62,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21501,DRAINAGE OF DEEP ABSCESS OR BLOOD ACCUMULATION IN SOFT TISSUE OF NECK OR CHEST,3826,0,0,0,1033.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21550,BIOPSY OF SOFT TISSUE OF NECK OR CHEST,1496,0,0,0,403.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21552,"REMOVAL OF GROWTH OF SOFT TISSUE UNDER SKIN OF NECK OR FRONT OF CHEST, 3.0 CM OR MORE",3606.89,2619.52,2320.15,2475.84,973.86,,,,,,,,,,2468.92,,2320.15,,,2494.78,,,,,,,,,,,,,,2619.52,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21555,"REMOVAL OF GROWTH UNDER SKIN OF NECK OR FRONT OF CHEST, LESS THAN 3.0 CM",3386,0,0,0,914.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21556,"REMOVAL OF GROWTH OF MUSCLE OF NECK OR FRONT OF CHEST, LESS THAN 5.0 CM",3386,2468.92,2468.92,2468.92,914.22,,,,,,,,,,2468.92,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21930,"REMOVAL OF GROWTH UNDER SKIN OF BACK OR LOWER SIDES, LESS THAN 3.0 CM",2426.14,1521.89,924.57,1308.97,655.06,,,,,,,,,,,,924.57,,,1480.44,,,,,,,,1521.89,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21931,"REMOVAL OF GROWTH UNDER SKIN OF BACK OR LOWER SIDES, 3.0 CM OR MORE",3615.71,2261.47,924.57,1443.29,976.24,,,,,,,,,,1465.1,,,,,1122.02,,,,,,,,,,,,,2261.47,,924.57,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21932,"REMOVAL OF GROWTH OF MUSCLE OF BACK OR LOWER SIDES, LESS THAN 5.0 CM",4842,5254,5254,5254,1307.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,21933,"REMOVAL OF GROWTH OF MUSCLE OF BACK OR LOWER SIDES, 5.0 CM OR MORE",5968,1566.36,1566.36,1566.36,1611.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,1566.36,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,22901,"REMOVAL OF GROWTH OF MUSCLE OF ABDOMEN, 5.0 CM OR MORE",4540,0,0,0,1225.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,22902,"REMOVAL OF GROWTH OF SOFT TISSUE OF ABDOMINAL WALL, LESS THAN 3.0 CM",3112,1480.44,1480.44,1480.44,840.24,,,,,,,,,,,,,,,1480.44,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,22903,"REMOVAL OF GROWTH OF SOFT TISSUE OF ABDOMINAL WALL, 3.0 CM OR MORE",3963,924.57,924.57,924.57,1070.01,,,,,,,,,,,,924.57,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,22999,OTHER PROCEDURE ON ABDOMINAL MUSCLE OR BONE,4269,4169.5,638.48,2403.99,1152.63,,,,638.48,,,,,,,,,,,,,,,,,,,,,,,,4169.5,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23040,"INCISION OF SHOULDER JOINT FOR EXPLORATION, FLUID DRAINAGE, OR REMOVAL OF FOREIGN BODY",4650,0,0,0,1255.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23071,"REMOVAL OF GROWTH UNDER SKIN OF SHOULDER AREA, 3.0 CM OR MORE",3803.5,0,0,0,1026.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23350,INJECTION OF CONTRAST FOR IMAGING OF SHOULDER JOINT,851,0,0,0,229.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23395,RELOCATION OF ONE MUSCLE OF SHOULDER OR UPPER ARM,3058.5,1472.26,1472.26,1472.26,825.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.26,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23430,ANCHORING OF BICEPS TENDON,2430.8,2931.01,1023.12,1519.06,656.32,,,,1032.04,,,,,,,,1720.07,,,1023.12,,,,,,,,,,,,,2931.01,1032.04,1376.05,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23462,REATTACHMENT OF SHOULDER JOINT CAPSULE WITH BONE TRANSFER (CORACOID BONE),6546,0,0,0,1767.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23472,"PROSTHETIC REPAIR OF SHOULDER JOINT, TOTAL SHOULDER",8184.43,13194.67,6262.59,11100.57,2209.8,,,,,,,,,,,,6262.59,,,,,,,,,,,13194.67,,,,,8223.82,,,,,,Outpatient,,,,,,12974.11,,,12974.11,12974.11,,
14,2,Gottlieb Memorial Hospital,23473,REVISION OF TOTAL SHOULDER REPAIR,8017.2,7396,6262.59,6640.39,2164.64,,,,,,,,,,,,6262.59,,,,,,,,,,,,,,,,7396,6262.59,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23515,TREATMENT OF BROKEN COLLAR BONE,7855.17,3215.32,3215.32,3215.32,2120.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.32,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23532,TREATMENT OF DISLOCATED JOINT BETWEEN COLLAR AND CHEST BONES WITH TISSUE GRAFT,9706,0,0,0,2620.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23600,CLOSED TREATMENT OF BROKEN TOP OF UPPER ARM BONE,916,0,0,0,247.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23615,TREATMENT OF BROKEN TOP OF UPPER ARM BONE,9074,0,0,0,2449.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23650,CLOSED TREATMENT OF DISLOCATED SHOULDER WITH MANIPULATION,424.9,407.31,108.44,302.46,114.72,,,,407.31,,,,,,,,356.4,,,216.87,,,,,,,,,,,,,404,,407.31,,,,Outpatient,,,,,,216.87,,,,108.44,,
14,2,Gottlieb Memorial Hospital,23655,CLOSED TREATMENT OF DISLOCATED SHOULDER WITH MANIPULATION UNDER ANESTHESIA,3224,1499.24,1499.24,1499.24,870.48,,,,,,,,,,,,,,,,,,,,,,,1499.24,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23665,CLOSED TREATMENT OF DISLOCATED SHOULDER AND BROKEN UPPER ARM BONE AT SHOULDER JOINT WITH MANIPULATION,1933,0,0,0,521.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23680,TREATMENT OF DISLOCATED SHOULDER AND BROKEN NECK OF UPPER ARM BONE,2703.34,0,0,0,729.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,23700,MANIPULATION OF SHOULDER JOINT UNDER ANESTHESIA,2270,0,0,0,612.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24071,"REMOVAL OF GROWTH UNDER SKIN OF UPPER ARM OR ELBOW, 3.0 CM OR MORE",5282,0,0,0,1426.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24075,"REMOVAL OF GROWTH UNDER SKIN OF UPPER ARM OR ELBOW, LESS THAN 3.0 CM",2915,0,0,0,787.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24105,REMOVAL OF FLUID-FILLED SAC OF ELBOW,5254,5254,5254,5254,1418.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24140,PARTIAL REMOVAL OF INFECTED UPPER ARM BONE,4221,0,0,0,1139.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24147,PARTIAL REMOVAL OF INFECTED ELBOW BONE,2984,2984,2984,2984,805.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24164,REMOVAL OF FOREARM BONE PROSTHESIS AT ELBOW JOINT,3826,2979.74,2979.74,2979.74,1033.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,2979.74,,,,,,
14,2,Gottlieb Memorial Hospital,24300,MANIPULATION OF ELBOW UNDER ANESTHESIA,2984,2984,2984,2984,805.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24341,REPAIR OF TENDON OR MUSCLE OF UPPER ARM OR ELBOW,6298,5914,5914,5914,1700.46,,,,,,,,,,5914,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24342,REINSERTION OF TORN UPPER ARM TENDON,6696,2064.08,2064.08,2064.08,1807.92,,,,2064.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24359,INCISION AND REPAIR OF ELBOW TENDON WITH REMOVAL OF TISSUE OR BONE,3844,2948.85,2064.08,2506.47,1037.88,,,,,,,,,,2948.85,,,,,,,,,,,,,,,,,,,,2064.08,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24371,"REVISION OF TOTAL ELBOW REPAIR (ARTHROPLASTY), UPPER ARM AND FOREARM COMPONENTS",16678,16678,16678,16678,4503.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,16678,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24430,REPAIR OF NONHEALED BROKEN UPPER ARM BONE,4221,0,0,0,1139.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24435,REPAIR OF NONHEALED BROKEN UPPER ARM BONE WITH SELF BONE GRAFT,13108,2944.52,2944.52,2944.52,3539.16,,,,2944.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24575,TREATMENT OF BROKEN OUTER PART OF UPPER ARM BONE AT ELBOW,3341,0,0,0,902.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
14,2,Gottlieb Memorial Hospital,24600,REPAIR OF DISLOCATED ELBOW,653.6,0,0,0,176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outpatient,,,,,,,,,,,,
